datetime,CicloActivo,ReiniciarCiclo,AbortarCiclo,FinCiclo,ID_Control,Nombre_Control,ID_EC,NombreCiclo
2026-05-22T00:07:00Z,true,false,false,false,178L,,E3832,CNAII

2026-05-22T00:07:05Z,true,false,false,false,179F,,E3832,CNAII

2026-05-22T00:07:10Z,true,false,false,false,17L,,E3832,CNAII

2026-05-22T00:07:15Z,true,false,false,false,180F,,E3832,CNAII

2026-05-22T00:07:20Z,true,false,false,false,181F,,E3832,CNAII

2026-05-22T00:07:25Z,true,false,false,false,182F,,E3832,CNAII

2026-05-22T00:07:30Z,true,false,false,false,183F,,E3832,CNAII

2026-05-22T00:07:35Z,true,false,false,false,184F,,E3832,CNAII

2026-05-22T00:07:40Z,true,false,false,false,186F,,E3832,CNAII

2026-05-22T00:07:45Z,true,false,false,false,187F,,E3832,CNAII

2026-05-22T00:07:50Z,true,false,false,false,188F,,E3832,CNAII

2026-05-22T00:07:55Z,true,false,false,false,189L,,E3832,CNAII

2026-05-22T00:08:00Z,true,false,false,false,18L,,E3832,CNAII

2026-05-22T00:08:05Z,true,false,false,false,190L,,E3832,CNAII

2026-05-22T00:08:10Z,true,false,false,false,191L,,E3832,CNAII

2026-05-22T00:08:15Z,true,false,false,false,192L,,E3832,CNAII

2026-05-22T00:08:20Z,true,false,false,false,193L,,E3832,CNAII

2026-05-22T00:08:25Z,true,false,false,false,194F,,E3832,CNAII

2026-05-22T00:08:30Z,true,false,false,false,195F,,E3832,CNAII

2026-05-22T00:08:35Z,true,false,false,false,196F,,E3832,CNAII

2026-05-22T00:08:40Z,true,false,false,false,197F,,E3832,CNAII

2026-05-22T00:08:45Z,true,false,false,false,198F,,E3832,CNAII

2026-05-22T00:08:50Z,true,false,false,false,199F,,E3832,CNAII

2026-05-22T00:08:55Z,true,false,false,false,19L,,E3832,CNAII

2026-05-22T00:09:00Z,true,false,false,false,1F,,E3832,CNAII

2026-05-22T00:09:05Z,true,false,false,false,201F,,E3832,CNAII

2026-05-22T00:09:10Z,true,false,false,false,202F,,E3832,CNAII

2026-05-22T00:09:15Z,true,false,false,false,203F,,E3832,CNAII

2026-05-22T00:09:20Z,true,false,false,false,210F,,E3832,CNAII

2026-05-22T00:09:25Z,true,false,false,false,211F,,E3832,CNAII

2026-05-22T00:09:30Z,true,false,false,false,212L,,E3832,CNAII

2026-05-22T00:09:35Z,true,false,false,false,213L,,E3832,CNAII

2026-05-22T00:09:40Z,true,false,false,false,214L,,E3832,CNAII

2026-05-22T00:09:45Z,true,false,false,false,216L,,E3832,CNAII

