datetime,CicloActivo,ReiniciarCiclo,AbortarCiclo,FinCiclo,ID_Control,Nombre_Control,ID_EC,NombreCiclo
2025-12-29T15:35:37Z,true,false,false,false,7F,,H,H

2025-12-29T15:41:25Z,true,false,false,false,80F,,H,H

2025-12-29T15:41:28Z,true,false,false,false,81F,,H,H

2025-12-29T15:41:42Z,true,false,false,false,84L,,H,H

2025-12-29T15:41:47Z,true,false,false,false,85L,,H,H

2025-12-29T15:41:53Z,true,false,false,false,86L,,H,H

2025-12-29T15:41:59Z,true,false,false,false,87L,,H,H

2025-12-29T15:42:06Z,true,false,false,false,88L,,H,H

2025-12-29T15:42:12Z,true,false,false,false,89F,,H,H

2025-12-29T15:42:16Z,true,false,false,false,90F,,H,H

2025-12-29T15:42:20Z,true,false,false,false,91F,,H,H

2025-12-29T15:42:32Z,true,false,false,false,94F,,H,H

2025-12-29T15:42:36Z,true,false,false,false,95F,,H,H

2025-12-29T15:42:39Z,true,false,false,false,96F,,H,H

2025-12-29T15:42:46Z,true,false,false,false,98F,,H,H

2025-12-29T15:35:44Z,true,false,false,false,9F,,H,H

2025-12-29T15:35:44Z,false,false,false,true,,,H,H

