datetime,CicloActivo,ReiniciarCiclo,AbortarCiclo,FinCiclo,ID_Control,Nombre_Control,ID_EC,NombreCiclo
2026-03-04T15:59:25Z,true,false,false,false,201F,,A2026,04MAR

2026-03-04T16:00:00Z,true,false,false,false,202F,,A2026,04MAR

2026-03-04T16:00:10Z,true,false,false,false,203F,,A2026,04MAR

2026-03-04T16:03:48Z,true,false,false,false,210F,,A2026,04MAR

2026-03-04T16:05:15Z,true,false,false,false,211F,,A2026,04MAR

2026-03-04T16:06:03Z,true,false,false,false,212L,,A2026,04MAR

2026-03-04T16:06:17Z,true,false,false,false,213L,,A2026,04MAR

2026-03-04T16:06:18Z,true,false,false,false,213L,,A2026,04MAR

2026-03-04T16:06:32Z,true,false,false,false,214L,,A2026,04MAR

2026-03-04T16:10:52Z,true,false,false,false,216L,,A2026,04MAR

2026-03-04T16:11:33Z,true,false,false,false,217L,,A2026,04MAR

2026-03-04T16:11:55Z,true,false,false,false,218L,,A2026,04MAR

2026-03-04T15:18:54Z,true,false,false,false,21F,,A2026,04MAR

2026-03-04T16:13:41Z,true,false,false,false,222L,,A2026,04MAR

2026-03-04T16:13:57Z,true,false,false,false,223L,,A2026,04MAR

2026-03-04T16:14:11Z,true,false,false,false,224L,,A2026,04MAR

2026-03-04T16:14:23Z,true,false,false,false,225L,,A2026,04MAR

2026-03-04T16:14:34Z,true,false,false,false,226L,,A2026,04MAR

2026-03-04T16:14:45Z,true,false,false,false,227L,,A2026,04MAR

2026-03-04T16:15:16Z,true,false,false,false,228L,,A2026,04MAR

2026-03-04T16:15:16Z,true,false,false,false,228L,,A2026,04MAR

2026-03-04T16:15:34Z,true,false,false,false,229L,,A2026,04MAR

2026-03-04T15:19:09Z,true,false,false,false,22F,,A2026,04MAR

2026-03-04T16:15:47Z,true,false,false,false,230L,,A2026,04MAR

2026-03-04T16:15:58Z,true,false,false,false,231L,,A2026,04MAR

2026-03-04T16:16:29Z,true,false,false,false,232L,,A2026,04MAR

2026-03-04T16:16:29Z,true,false,false,false,232L,,A2026,04MAR

2026-03-04T16:16:40Z,true,false,false,false,233L,,A2026,04MAR

2026-03-04T15:19:22Z,true,false,false,false,23F,,A2026,04MAR

2026-03-04T15:19:55Z,true,false,false,false,24L,,A2026,04MAR

2026-03-04T15:20:13Z,true,false,false,false,25L,,A2026,04MAR

2026-03-04T15:20:24Z,true,false,false,false,26L,,A2026,04MAR

2026-03-04T15:20:35Z,true,false,false,false,27L,,A2026,04MAR

2026-03-04T15:20:45Z,true,false,false,false,28L,,A2026,04MAR

2026-03-04T15:20:45Z,true,false,false,false,28L,,A2026,04MAR

2026-03-04T15:21:53Z,true,false,false,false,29F,,A2026,04MAR

2026-03-04T14:59:34Z,true,false,false,false,2F,,A2026,04MAR

2026-03-04T15:23:45Z,true,false,false,false,30F,,A2026,04MAR

2026-03-04T15:24:24Z,true,false,false,false,31F,,A2026,04MAR

2026-03-04T15:25:34Z,true,false,false,false,32F,,A2026,04MAR

2026-03-04T15:26:13Z,true,false,false,false,33F,,A2026,04MAR

2026-03-04T15:26:29Z,true,false,false,false,34F,,A2026,04MAR

2026-03-04T15:27:16Z,true,false,false,false,36F,,A2026,04MAR

2026-03-04T15:28:01Z,true,false,false,false,37F,,A2026,04MAR

2026-03-04T15:28:26Z,true,false,false,false,38F,,A2026,04MAR

2026-03-04T15:31:01Z,true,false,false,false,39L,,A2026,04MAR

2026-03-04T15:01:26Z,true,false,false,false,3F,,A2026,04MAR

2026-03-04T15:31:11Z,true,false,false,false,40L,,A2026,04MAR

2026-03-04T15:31:22Z,true,false,false,false,41L,,A2026,04MAR

2026-03-04T15:31:22Z,true,false,false,false,41L,,A2026,04MAR

2026-03-04T15:31:34Z,true,false,false,false,42L,,A2026,04MAR

2026-03-04T15:31:45Z,true,false,false,false,43L,,A2026,04MAR

2026-03-04T15:32:13Z,true,false,false,false,44F,,A2026,04MAR

2026-03-04T15:32:38Z,true,false,false,false,45F,,A2026,04MAR

2026-03-04T15:32:47Z,true,false,false,false,46F,,A2026,04MAR

2026-03-04T15:32:59Z,true,false,false,false,47F,,A2026,04MAR

2026-03-04T15:33:09Z,true,false,false,false,48F,,A2026,04MAR

2026-03-04T15:33:17Z,true,false,false,false,49F,,A2026,04MAR

2026-03-04T15:02:43Z,true,false,false,false,4F,,A2026,04MAR

2026-03-04T15:04:35Z,true,false,false,false,4F,,A2026,04MAR

2026-03-04T15:05:02Z,true,false,false,false,4F,,A2026,04MAR

2026-03-04T15:05:16Z,true,false,false,false,4F,,A2026,04MAR

2026-03-04T15:05:21Z,true,false,false,false,4F,,A2026,04MAR

2026-03-04T15:05:34Z,true,false,false,false,4F,,A2026,04MAR

2026-03-04T15:06:02Z,true,false,false,false,4F,,A2026,04MAR

2026-03-04T15:33:27Z,true,false,false,false,51F,,A2026,04MAR

2026-03-04T15:33:35Z,true,false,false,false,52F,,A2026,04MAR

2026-03-04T15:33:35Z,true,false,false,false,52F,,A2026,04MAR

2026-03-04T15:33:46Z,true,false,false,false,53F,,A2026,04MAR

2026-03-04T15:34:33Z,true,false,false,false,54L,,A2026,04MAR

2026-03-04T15:34:42Z,true,false,false,false,55L,,A2026,04MAR

2026-03-04T15:34:52Z,true,false,false,false,56L,,A2026,04MAR

2026-03-04T15:35:02Z,true,false,false,false,57L,,A2026,04MAR

2026-03-04T15:35:17Z,true,false,false,false,58L,,A2026,04MAR

2026-03-04T15:36:22Z,true,false,false,false,59F,,A2026,04MAR

2026-03-04T15:36:31Z,true,false,false,false,60F,,A2026,04MAR

2026-03-04T15:36:39Z,true,false,false,false,61F,,A2026,04MAR

2026-03-04T15:36:57Z,true,false,false,false,62F,,A2026,04MAR

2026-03-04T15:37:09Z,true,false,false,false,63F,,A2026,04MAR

2026-03-04T15:37:17Z,true,false,false,false,64F,,A2026,04MAR

2026-03-04T15:37:28Z,true,false,false,false,66F,,A2026,04MAR

2026-03-04T15:37:36Z,true,false,false,false,67F,,A2026,04MAR

2026-03-04T15:37:47Z,true,false,false,false,68F,,A2026,04MAR

2026-03-04T15:38:17Z,true,false,false,false,69L,,A2026,04MAR

2026-03-04T15:38:26Z,true,false,false,false,70L,,A2026,04MAR

2026-03-04T15:38:36Z,true,false,false,false,71L,,A2026,04MAR

2026-03-04T15:38:46Z,true,false,false,false,72L,,A2026,04MAR

2026-03-04T15:38:56Z,true,false,false,false,73L,,A2026,04MAR

2026-03-04T15:39:14Z,true,false,false,false,74F,,A2026,04MAR

2026-03-04T15:39:23Z,true,false,false,false,75F,,A2026,04MAR

2026-03-04T15:39:30Z,true,false,false,false,76F,,A2026,04MAR

2026-03-04T15:39:38Z,true,false,false,false,77F,,A2026,04MAR

2026-03-04T15:39:38Z,true,false,false,false,77F,,A2026,04MAR

2026-03-04T15:39:54Z,true,false,false,false,79F,,A2026,04MAR

2026-03-04T15:07:05Z,true,false,false,false,7F,,A2026,04MAR

2026-03-04T15:40:03Z,true,false,false,false,81F,,A2026,04MAR

2026-03-04T15:40:10Z,true,false,false,false,82F,,A2026,04MAR

