datetime,CicloActivo,ReiniciarCiclo,AbortarCiclo,FinCiclo,ID_Control,Nombre_Control,ID_EC,NombreCiclo
2019-01-15T02:03:21Z,true,false,false,false,168F,,E1111,OOO

2019-01-15T02:03:32Z,true,false,false,false,169F,,E1111,OOO

2019-01-15T01:26:06Z,true,false,false,false,16L,,E1111,OOO

2019-01-15T02:03:45Z,true,false,false,false,171F,,E1111,OOO

2019-01-15T02:03:57Z,true,false,false,false,172F,,E1111,OOO

2019-01-15T02:04:08Z,true,false,false,false,173F,,E1111,OOO

2019-01-15T02:04:49Z,true,false,false,false,174L,,E1111,OOO

2019-01-15T02:05:02Z,true,false,false,false,175L,,E1111,OOO

2019-01-15T02:05:02Z,true,false,false,false,175L,,E1111,OOO

2019-01-15T02:05:16Z,true,false,false,false,176L,,E1111,OOO

2019-01-15T02:05:30Z,true,false,false,false,177L,,E1111,OOO

2019-01-15T02:05:45Z,true,false,false,false,178L,,E1111,OOO

2019-01-15T02:06:11Z,true,false,false,false,179F,,E1111,OOO

2019-01-15T01:26:20Z,true,false,false,false,17L,,E1111,OOO

2019-01-15T02:06:23Z,true,false,false,false,180F,,E1111,OOO

2019-01-15T02:06:23Z,true,false,false,false,180F,,E1111,OOO

2019-01-15T02:06:35Z,true,false,false,false,181F,,E1111,OOO

2019-01-15T02:06:47Z,true,false,false,false,182F,,E1111,OOO

2019-01-15T02:06:47Z,true,false,false,false,182F,,E1111,OOO

2019-01-15T02:07:00Z,true,false,false,false,183F,,E1111,OOO

2019-01-15T02:07:11Z,true,false,false,false,184F,,E1111,OOO

2019-01-15T02:07:24Z,true,false,false,false,186F,,E1111,OOO

2019-01-15T02:07:24Z,true,false,false,false,186F,,E1111,OOO

2019-01-15T02:07:36Z,true,false,false,false,187F,,E1111,OOO

2019-01-15T02:07:47Z,true,false,false,false,188F,,E1111,OOO

2019-01-15T02:08:28Z,true,false,false,false,189L,,E1111,OOO

2019-01-15T02:08:28Z,true,false,false,false,189L,,E1111,OOO

2019-01-15T01:26:32Z,true,false,false,false,18L,,E1111,OOO

2019-01-15T02:08:41Z,true,false,false,false,190L,,E1111,OOO

2019-01-15T02:08:55Z,true,false,false,false,191L,,E1111,OOO

2019-01-15T02:08:55Z,true,false,false,false,191L,,E1111,OOO

2019-01-15T02:09:10Z,true,false,false,false,192L,,E1111,OOO

2019-01-15T02:09:24Z,true,false,false,false,193L,,E1111,OOO

2019-01-15T02:09:50Z,true,false,false,false,194F,,E1111,OOO

2019-01-15T02:09:50Z,true,false,false,false,194F,,E1111,OOO

2019-01-15T02:10:02Z,true,false,false,false,195F,,E1111,OOO

2019-01-15T02:10:14Z,true,false,false,false,196F,,E1111,OOO

2019-01-15T02:10:26Z,true,false,false,false,197F,,E1111,OOO

2019-01-15T02:10:39Z,true,false,false,false,198F,,E1111,OOO

2019-01-15T01:26:44Z,true,false,false,false,19L,,E1111,OOO

2019-01-15T01:23:07Z,true,false,false,false,1F,,E1111,OOO

2019-01-15T01:23:07Z,true,false,false,false,1F,,E1111,OOO

2019-01-15T01:27:08Z,true,false,false,false,21F,,E1111,OOO

2019-01-15T01:27:25Z,true,false,false,false,22F,,E1111,OOO

2019-01-15T01:27:41Z,true,false,false,false,23F,,E1111,OOO

2019-01-15T01:28:20Z,true,false,false,false,24L,,E1111,OOO

2019-01-15T01:28:20Z,true,false,false,false,24L,,E1111,OOO

2019-01-15T01:28:33Z,true,false,false,false,25L,,E1111,OOO

