datetime,F0-Xc,F0-Yc,F1-Xc,F1-Yc,F2-Xc,F2-Yc,F3-Xc,F3-Yc,F4-Xc,F4-Yc,F5-Xc,F5-Yc,F6-Xc,F6-Yc,F7-Xc,F7-Yc,F8-Xc,F8-Yc,F9-Xc,F9-Yc,F10-Xc,F10-Yc,F11-Xc,F11-Yc,F12-Xc,F12-Yc,F13-Xc,F13-Yc,CicloActivo,NombreCiclo,ID_EC
2026-05-05T12:11:52.879Z,0.6352367401123047,0.8150749206542969,0.4027412533760071,0.8323703408241272,0.0417943149805069,0.8905110359191895,-0.28119364380836487,0.8147981762886047,-0.8178805708885193,0.5860803127288818,-1.0322080850601196,0.22457508742809296,-1.1201221942901611,-0.1869446188211441,-0.8145635724067688,-0.19064728915691376,-0.7373237013816833,-0.5221208930015564,-0.5270529985427856,-0.8592111468315125,-0.1410747766494751,-1.139746069908142,0.4210032522678375,-1.7411960363388062,0.7534894347190857,-2.2231767177581787,0.8495006561279297,-2.0987625122070312,false,CNAIIR1,E3809

2026-05-05T14:21:10.772Z,0.6352367401123047,0.8150749206542969,0.4027412533760071,0.8323703408241272,0.0417943149805069,0.8905110359191895,-0.28119364380836487,0.8147981762886047,-0.8178805708885193,0.5860803127288818,-1.0322080850601196,0.22457508742809296,-1.1201221942901611,-0.1869446188211441,-0.8145635724067688,-0.19064728915691376,-0.7373237013816833,-0.5221208930015564,-0.5270529985427856,-0.8592111468315125,-0.1410747766494751,-1.139746069908142,0.4210032522678375,-1.7411960363388062,0.7534894347190857,-2.2231767177581787,0.8495006561279297,-2.0987625122070312,false,CNAIIR1,E3809

2026-05-05T17:43:58.656Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,CNAII,E3810

2026-05-05T17:44:51.073Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5697345733642578,-0.9024345278739929,true,CNAII,E3810

2026-05-05T17:46:34.952Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4949291944503784,-0.4667739272117615,1.5697345733642578,-0.9024345278739929,true,CNAII,E3810

2026-05-05T17:47:44.477Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8224521279335022,-0.6534016728401184,1.4949291944503784,-0.4667739272117615,1.5697345733642578,-0.9024345278739929,true,CNAII,E3810

2026-05-05T17:48:55.057Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25669339299201965,-0.45378953218460083,0.8224521279335022,-0.6534016728401184,1.4949291944503784,-0.4667739272117615,1.5697345733642578,-0.9024345278739929,true,CNAII,E3810

2026-05-05T17:50:05.614Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24608102440834045,-0.05565832555294037,0.25669339299201965,-0.45378953218460083,0.8224521279335022,-0.6534016728401184,1.4949291944503784,-0.4667739272117615,1.5697345733642578,-0.9024345278739929,true,CNAII,E3810

2026-05-05T17:51:16.210Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057997386902570724,0.13223306834697723,0.24608102440834045,-0.05565832555294037,0.25669339299201965,-0.45378953218460083,0.8224521279335022,-0.6534016728401184,1.4949291944503784,-0.4667739272117615,1.5697345733642578,-0.9024345278739929,true,CNAII,E3810

2026-05-05T17:52:25.853Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1608903706073761,0.6303355693817139,0.057997386902570724,0.13223306834697723,0.24608102440834045,-0.05565832555294037,0.25669339299201965,-0.45378953218460083,0.8224521279335022,-0.6534016728401184,1.4949291944503784,-0.4667739272117615,1.5697345733642578,-0.9024345278739929,true,CNAII,E3810

2026-05-05T17:53:37.296Z,0,0,0,0,0,0,0,0,0,0,0,0,-0.25727009773254395,0.7978516221046448,0.1608903706073761,0.6303355693817139,0.057997386902570724,0.13223306834697723,0.24608102440834045,-0.05565832555294037,0.25669339299201965,-0.45378953218460083,0.8224521279335022,-0.6534016728401184,1.4949291944503784,-0.4667739272117615,1.5697345733642578,-0.9024345278739929,true,CNAII,E3810

2026-05-05T17:54:47.874Z,0,0,0,0,0,0,0,0,0,0,0.01638328656554222,1.4164350032806396,-0.25727009773254395,0.7978516221046448,0.1608903706073761,0.6303355693817139,0.057997386902570724,0.13223306834697723,0.24608102440834045,-0.05565832555294037,0.25669339299201965,-0.45378953218460083,0.8224521279335022,-0.6534016728401184,1.4949291944503784,-0.4667739272117615,1.5697345733642578,-0.9024345278739929,true,CNAII,E3810

2026-05-05T17:55:58.488Z,0,0,0,0,0,0,0,0,0.31447696685791016,2.092613935470581,0.01638328656554222,1.4164350032806396,-0.25727009773254395,0.7978516221046448,0.1608903706073761,0.6303355693817139,0.057997386902570724,0.13223306834697723,0.24608102440834045,-0.05565832555294037,0.25669339299201965,-0.45378953218460083,0.8224521279335022,-0.6534016728401184,1.4949291944503784,-0.4667739272117615,1.5697345733642578,-0.9024345278739929,true,CNAII,E3810

2026-05-05T17:57:09.129Z,0,0,0,0,0,0,0.3009263873100281,2.3111910820007324,0.31447696685791016,2.092613935470581,0.01638328656554222,1.4164350032806396,-0.25727009773254395,0.7978516221046448,0.1608903706073761,0.6303355693817139,0.057997386902570724,0.13223306834697723,0.24608102440834045,-0.05565832555294037,0.25669339299201965,-0.45378953218460083,0.8224521279335022,-0.6534016728401184,1.4949291944503784,-0.4667739272117615,1.5697345733642578,-0.9024345278739929,true,CNAII,E3810

2026-05-05T17:58:19.751Z,0,0,0,0,0.5926542282104492,2.658731698989868,0.3009263873100281,2.3111910820007324,0.31447696685791016,2.092613935470581,0.01638328656554222,1.4164350032806396,-0.25727009773254395,0.7978516221046448,0.1608903706073761,0.6303355693817139,0.057997386902570724,0.13223306834697723,0.24608102440834045,-0.05565832555294037,0.25669339299201965,-0.45378953218460083,0.8224521279335022,-0.6534016728401184,1.4949291944503784,-0.4667739272117615,1.5697345733642578,-0.9024345278739929,true,CNAII,E3810

2026-05-05T17:59:29.349Z,0,0,0.8405676484107971,2.490663766860962,0.5926542282104492,2.658731698989868,0.3009263873100281,2.3111910820007324,0.31447696685791016,2.092613935470581,0.01638328656554222,1.4164350032806396,-0.25727009773254395,0.7978516221046448,0.1608903706073761,0.6303355693817139,0.057997386902570724,0.13223306834697723,0.24608102440834045,-0.05565832555294037,0.25669339299201965,-0.45378953218460083,0.8224521279335022,-0.6534016728401184,1.4949291944503784,-0.4667739272117615,1.5697345733642578,-0.9024345278739929,true,CNAII,E3810

2026-05-05T18:02:01.587Z,1.29045569896698,2.049551248550415,0.8405676484107971,2.490663766860962,0.5926542282104492,2.658731698989868,0.3009263873100281,2.3111910820007324,0.31447696685791016,2.092613935470581,0.01638328656554222,1.4164350032806396,-0.25727009773254395,0.7978516221046448,0.1608903706073761,0.6303355693817139,0.057997386902570724,0.13223306834697723,0.24608102440834045,-0.05565832555294037,0.25669339299201965,-0.45378953218460083,0.8224521279335022,-0.6534016728401184,1.4949291944503784,-0.4667739272117615,1.5697345733642578,-0.9024345278739929,true,CNAII,E3810

2026-05-05T18:02:05.621Z,0.9089581370353699,2.5535645484924316,0.8405676484107971,2.490663766860962,0.5926542282104492,2.658731698989868,0.3009263873100281,2.3111910820007324,0.31447696685791016,2.092613935470581,0.01638328656554222,1.4164350032806396,-0.25727009773254395,0.7978516221046448,0.1608903706073761,0.6303355693817139,0.057997386902570724,0.13223306834697723,0.24608102440834045,-0.05565832555294037,0.25669339299201965,-0.45378953218460083,0.8224521279335022,-0.6534016728401184,1.4949291944503784,-0.4667739272117615,1.5697345733642578,-0.9024345278739929,true,CNAII,E3810

2026-05-05T18:04:40.924Z,0.9089581370353699,2.5535645484924316,0.8405676484107971,2.490663766860962,0.5926542282104492,2.658731698989868,0.3009263873100281,2.3111910820007324,0.31447696685791016,2.092613935470581,0.01638328656554222,1.4164350032806396,-0.25727009773254395,0.7978516221046448,0.1608903706073761,0.6303355693817139,0.057997386902570724,0.13223306834697723,0.24608102440834045,-0.05565832555294037,0.25669339299201965,-0.45378953218460083,0.8224521279335022,-0.6534016728401184,1.4949291944503784,-0.4667739272117615,1.5697345733642578,-0.9024345278739929,false,CNAII,E3810

2026-05-05T18:39:22.772Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,CNAIIR1,-

2026-05-05T18:40:14.205Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.605339527130127,-0.661628782749176,true,CNAIIR1,-

2026-05-05T18:41:57.121Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4288493394851685,-0.6104880571365356,1.605339527130127,-0.661628782749176,true,CNAIIR1,-

2026-05-05T18:41:58.119Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.428839921951294,-0.6104846000671387,1.605339527130127,-0.661628782749176,true,CNAIIR1,-

2026-05-05T18:43:06.766Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8810276985168457,-0.6058349013328552,1.428839921951294,-0.6104846000671387,1.605339527130127,-0.661628782749176,true,CNAIIR1,-

2026-05-05T18:44:17.335Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2584007680416107,-0.4034695327281952,0.8810276985168457,-0.6058349013328552,1.428839921951294,-0.6104846000671387,1.605339527130127,-0.661628782749176,true,CNAIIR1,-

2026-05-05T18:45:27.983Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3019602596759796,0.021284004673361778,0.2584007680416107,-0.4034695327281952,0.8810276985168457,-0.6058349013328552,1.428839921951294,-0.6104846000671387,1.605339527130127,-0.661628782749176,true,CNAIIR1,-

2026-05-05T18:46:37.570Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10242609679698944,0.23946918547153473,0.3019602596759796,0.021284004673361778,0.2584007680416107,-0.4034695327281952,0.8810276985168457,-0.6058349013328552,1.428839921951294,-0.6104846000671387,1.605339527130127,-0.661628782749176,true,CNAIIR1,-

