datetime,F0-Xc,F0-Yc,F1-Xc,F1-Yc,F2-Xc,F2-Yc,F3-Xc,F3-Yc,F4-Xc,F4-Yc,F5-Xc,F5-Yc,F6-Xc,F6-Yc,F7-Xc,F7-Yc,F8-Xc,F8-Yc,F9-Xc,F9-Yc,F10-Xc,F10-Yc,F11-Xc,F11-Yc,F12-Xc,F12-Yc,F13-Xc,F13-Yc,CicloActivo,NombreCiclo,ID_EC,diametro

2026-05-01T15:00:59.918Z,0.49508902430534363,0.935411810874939,-0.11663785576820374,0.9009064435958862,-0.2720778286457062,1.0983744859695435,-0.8762132525444031,1.1626613140106201,-1.2412211894989014,1.4207935333251953,-1.8673983812332153,1.3870896100997925,-2.1298348903656006,1.438174843788147,-2.0244624614715576,1.7591311931610107,-2.4554619789123535,1.7648988962173462,-2.6429896354675293,1.918965220451355,-2.800884962081909,1.9002388715744019,-2.499455690383911,1.8682267665863037,-2.322129249572754,2.085094928741455,-1.685488224029541,1.9640297889709473,false,CNAIIxyz,E3807,0
2026-05-07T01:53:51.215Z,1.0362125635147095,-0.47340652346611023,0.77464359998703,-0.5292492508888245,0.47936952114105225,-0.907918393611908,0.11941172927618027,-1.26063072681427,-0.07132907956838608,-1.7829911708831787,-0.3346279263496399,-2.016298294067383,-0.6353469491004944,-2.331815004348755,-0.11061304062604904,-2.2732980251312256,0.038311686366796494,-2.5756983757019043,-0.1988830715417862,-3.3669538497924805,-0.3970702588558197,-3.8782174587249756,-0.26206523180007935,-4.7067413330078125,0.07469215989112854,-5.17993688583374,0.651803195476532,-4.669651031494141,false,CNEAII,E3813,22

2026-05-26T15:18:15.054Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,test2605,abcccqw

2026-05-26T15:24:30.227Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2114062309265137,-0.8006863594055176,true,test2605,abcccqw

2026-05-26T15:43:51.411Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.666149854660034,-0.6486529111862183,3.2114062309265137,-0.8006863594055176,true,test2605,abcccqw

2026-05-26T15:53:49.563Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7609047889709473,-0.3501184284687042,2.666149854660034,-0.6486529111862183,3.2114062309265137,-0.8006863594055176,true,test2605,abcccqw

2026-05-26T16:00:42.157Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9003134369850159,0.0014747027307748795,1.7609047889709473,-0.3501184284687042,2.666149854660034,-0.6486529111862183,3.2114062309265137,-0.8006863594055176,true,test2605,abcccqw

2026-05-26T16:03:57.397Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3034645617008209,0.1709655076265335,0.9003134369850159,0.0014747027307748795,1.7609047889709473,-0.3501184284687042,2.666149854660034,-0.6486529111862183,3.2114062309265137,-0.8006863594055176,true,test2605,abcccqw

2026-05-26T16:06:35.419Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.032496802508831024,0.3851970136165619,0.3034645617008209,0.1709655076265335,0.9003134369850159,0.0014747027307748795,1.7609047889709473,-0.3501184284687042,2.666149854660034,-0.6486529111862183,3.2114062309265137,-0.8006863594055176,true,test2605,abcccqw

2026-05-26T16:09:20.640Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5882689356803894,0.4393140971660614,-0.032496802508831024,0.3851970136165619,0.3034645617008209,0.1709655076265335,0.9003134369850159,0.0014747027307748795,1.7609047889709473,-0.3501184284687042,2.666149854660034,-0.6486529111862183,3.2114062309265137,-0.8006863594055176,true,test2605,abcccqw

2026-05-26T16:11:58.811Z,0,0,0,0,0,0,0,0,0,0,0,0,-1.0993471145629883,0.450019508600235,-0.5882689356803894,0.4393140971660614,-0.032496802508831024,0.3851970136165619,0.3034645617008209,0.1709655076265335,0.9003134369850159,0.0014747027307748795,1.7609047889709473,-0.3501184284687042,2.666149854660034,-0.6486529111862183,3.2114062309265137,-0.8006863594055176,true,test2605,abcccqw

2026-05-26T16:14:23.812Z,0,0,0,0,0,0,0,0,0,0,-1.5470510721206665,0.26561978459358215,-1.0993471145629883,0.450019508600235,-0.5882689356803894,0.4393140971660614,-0.032496802508831024,0.3851970136165619,0.3034645617008209,0.1709655076265335,0.9003134369850159,0.0014747027307748795,1.7609047889709473,-0.3501184284687042,2.666149854660034,-0.6486529111862183,3.2114062309265137,-0.8006863594055176,true,test2605,abcccqw

2026-05-26T16:16:53.842Z,0,0,0,0,0,0,0,0,-1.6502563953399658,0.40779909491539,-1.5470510721206665,0.26561978459358215,-1.0993471145629883,0.450019508600235,-0.5882689356803894,0.4393140971660614,-0.032496802508831024,0.3851970136165619,0.3034645617008209,0.1709655076265335,0.9003134369850159,0.0014747027307748795,1.7609047889709473,-0.3501184284687042,2.666149854660034,-0.6486529111862183,3.2114062309265137,-0.8006863594055176,true,test2605,abcccqw

2026-05-26T16:19:25.817Z,0,0,0,0,0,0,-1.8345571756362915,0.24309556186199188,-1.6502563953399658,0.40779909491539,-1.5470510721206665,0.26561978459358215,-1.0993471145629883,0.450019508600235,-0.5882689356803894,0.4393140971660614,-0.032496802508831024,0.3851970136165619,0.3034645617008209,0.1709655076265335,0.9003134369850159,0.0014747027307748795,1.7609047889709473,-0.3501184284687042,2.666149854660034,-0.6486529111862183,3.2114062309265137,-0.8006863594055176,true,test2605,abcccqw

2026-05-26T16:21:51.671Z,0,0,0,0,-1.6397334337234497,0.33013424277305603,-1.8345571756362915,0.24309556186199188,-1.6502563953399658,0.40779909491539,-1.5470510721206665,0.26561978459358215,-1.0993471145629883,0.450019508600235,-0.5882689356803894,0.4393140971660614,-0.032496802508831024,0.3851970136165619,0.3034645617008209,0.1709655076265335,0.9003134369850159,0.0014747027307748795,1.7609047889709473,-0.3501184284687042,2.666149854660034,-0.6486529111862183,3.2114062309265137,-0.8006863594055176,true,test2605,abcccqw

2026-05-26T16:24:23.634Z,0,0,-1.7531360387802124,0.3696342408657074,-1.6397334337234497,0.33013424277305603,-1.8345571756362915,0.24309556186199188,-1.6502563953399658,0.40779909491539,-1.5470510721206665,0.26561978459358215,-1.0993471145629883,0.450019508600235,-0.5882689356803894,0.4393140971660614,-0.032496802508831024,0.3851970136165619,0.3034645617008209,0.1709655076265335,0.9003134369850159,0.0014747027307748795,1.7609047889709473,-0.3501184284687042,2.666149854660034,-0.6486529111862183,3.2114062309265137,-0.8006863594055176,true,test2605,abcccqw

2026-05-26T16:33:46.671Z,-1.0609116554260254,0.09377747774124146,-1.7531360387802124,0.3696342408657074,-1.6397334337234497,0.33013424277305603,-1.8345571756362915,0.24309556186199188,-1.6502563953399658,0.40779909491539,-1.5470510721206665,0.26561978459358215,-1.0993471145629883,0.450019508600235,-0.5882689356803894,0.4393140971660614,-0.032496802508831024,0.3851970136165619,0.3034645617008209,0.1709655076265335,0.9003134369850159,0.0014747027307748795,1.7609047889709473,-0.3501184284687042,2.666149854660034,-0.6486529111862183,3.2114062309265137,-0.8006863594055176,true,test2605,abcccqw

2026-05-26T16:34:02.697Z,-1.0351628065109253,0.14758095145225525,-1.7531360387802124,0.3696342408657074,-1.6397334337234497,0.33013424277305603,-1.8345571756362915,0.24309556186199188,-1.6502563953399658,0.40779909491539,-1.5470510721206665,0.26561978459358215,-1.0993471145629883,0.450019508600235,-0.5882689356803894,0.4393140971660614,-0.032496802508831024,0.3851970136165619,0.3034645617008209,0.1709655076265335,0.9003134369850159,0.0014747027307748795,1.7609047889709473,-0.3501184284687042,2.666149854660034,-0.6486529111862183,3.2114062309265137,-0.8006863594055176,true,test2605,abcccqw

2026-05-26T17:22:33.605Z,-1.0351628065109253,0.14758095145225525,-1.7531360387802124,0.3696342408657074,-1.6397334337234497,0.33013424277305603,-1.8345571756362915,0.24309556186199188,-1.6502563953399658,0.40779909491539,-1.5470510721206665,0.26561978459358215,-1.0993471145629883,0.450019508600235,-0.5882689356803894,0.4393140971660614,-0.032496802508831024,0.3851970136165619,0.3034645617008209,0.1709655076265335,0.9003134369850159,0.0014747027307748795,1.7609047889709473,-0.3501184284687042,2.666149854660034,-0.6486529111862183,3.2114062309265137,-0.8006863594055176,false,test2605,abcccqw

2026-05-27T11:36:19.163Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,CNAII,E3837

2026-05-27T11:37:06.464Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.385802745819092,-0.6675381064414978,true,CNAII,E3837

2026-05-27T11:40:39.992Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6307637691497803,-0.7150939106941223,3.385802745819092,-0.6675381064414978,true,CNAII,E3837

2026-05-27T11:43:02.979Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8479900360107422,-0.2427784651517868,2.6307637691497803,-0.7150939106941223,3.385802745819092,-0.6675381064414978,true,CNAII,E3837

2026-05-27T11:45:27.031Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9531644582748413,-0.026622366160154343,1.8479900360107422,-0.2427784651517868,2.6307637691497803,-0.7150939106941223,3.385802745819092,-0.6675381064414978,true,CNAII,E3837

2026-05-27T11:47:51.088Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38047394156455994,0.24898560345172882,0.9531644582748413,-0.026622366160154343,1.8479900360107422,-0.2427784651517868,2.6307637691497803,-0.7150939106941223,3.385802745819092,-0.6675381064414978,true,CNAII,E3837

2026-05-27T11:50:15.184Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04896877333521843,0.4614613354206085,0.38047394156455994,0.24898560345172882,0.9531644582748413,-0.026622366160154343,1.8479900360107422,-0.2427784651517868,2.6307637691497803,-0.7150939106941223,3.385802745819092,-0.6675381064414978,true,CNAII,E3837

2026-05-27T11:50:16.203Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04897269234061241,0.4614645838737488,0.38047394156455994,0.24898560345172882,0.9531644582748413,-0.026622366160154343,1.8479900360107422,-0.2427784651517868,2.6307637691497803,-0.7150939106941223,3.385802745819092,-0.6675381064414978,true,CNAII,E3837

2026-05-27T11:52:40.256Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4242565631866455,0.5135579705238342,0.04897269234061241,0.4614645838737488,0.38047394156455994,0.24898560345172882,0.9531644582748413,-0.026622366160154343,1.8479900360107422,-0.2427784651517868,2.6307637691497803,-0.7150939106941223,3.385802745819092,-0.6675381064414978,true,CNAII,E3837

2026-05-27T11:55:04.221Z,0,0,0,0,0,0,0,0,0,0,0,0,-1.0073014497756958,0.5584043264389038,-0.4242565631866455,0.5135579705238342,0.04897269234061241,0.4614645838737488,0.38047394156455994,0.24898560345172882,0.9531644582748413,-0.026622366160154343,1.8479900360107422,-0.2427784651517868,2.6307637691497803,-0.7150939106941223,3.385802745819092,-0.6675381064414978,true,CNAII,E3837

2026-05-27T11:57:29.362Z,0,0,0,0,0,0,0,0,0,0,-1.2537283897399902,0.5062994360923767,-1.0073014497756958,0.5584043264389038,-0.4242565631866455,0.5135579705238342,0.04897269234061241,0.4614645838737488,0.38047394156455994,0.24898560345172882,0.9531644582748413,-0.026622366160154343,1.8479900360107422,-0.2427784651517868,2.6307637691497803,-0.7150939106941223,3.385802745819092,-0.6675381064414978,true,CNAII,E3837

2026-05-27T11:59:53.451Z,0,0,0,0,0,0,0,0,-1.599285364151001,0.5629328489303589,-1.2537283897399902,0.5062994360923767,-1.0073014497756958,0.5584043264389038,-0.4242565631866455,0.5135579705238342,0.04897269234061241,0.4614645838737488,0.38047394156455994,0.24898560345172882,0.9531644582748413,-0.026622366160154343,1.8479900360107422,-0.2427784651517868,2.6307637691497803,-0.7150939106941223,3.385802745819092,-0.6675381064414978,true,CNAII,E3837

2026-05-27T11:59:54.450Z,0,0,0,0,0,0,0,0,-1.6672286987304688,0.5074984431266785,-1.2537283897399902,0.5062994360923767,-1.0073014497756958,0.5584043264389038,-0.4242565631866455,0.5135579705238342,0.04897269234061241,0.4614645838737488,0.38047394156455994,0.24898560345172882,0.9531644582748413,-0.026622366160154343,1.8479900360107422,-0.2427784651517868,2.6307637691497803,-0.7150939106941223,3.385802745819092,-0.6675381064414978,true,CNAII,E3837

2026-05-27T12:02:18.559Z,0,0,0,0,0,0,-1.7464593648910522,0.39077943563461304,-1.6672286987304688,0.5074984431266785,-1.2537283897399902,0.5062994360923767,-1.0073014497756958,0.5584043264389038,-0.4242565631866455,0.5135579705238342,0.04897269234061241,0.4614645838737488,0.38047394156455994,0.24898560345172882,0.9531644582748413,-0.026622366160154343,1.8479900360107422,-0.2427784651517868,2.6307637691497803,-0.7150939106941223,3.385802745819092,-0.6675381064414978,true,CNAII,E3837

2026-05-27T12:04:42.634Z,0,0,0,0,-1.5754177570343018,0.33694490790367126,-1.7464593648910522,0.39077943563461304,-1.6672286987304688,0.5074984431266785,-1.2537283897399902,0.5062994360923767,-1.0073014497756958,0.5584043264389038,-0.4242565631866455,0.5135579705238342,0.04897269234061241,0.4614645838737488,0.38047394156455994,0.24898560345172882,0.9531644582748413,-0.026622366160154343,1.8479900360107422,-0.2427784651517868,2.6307637691497803,-0.7150939106941223,3.385802745819092,-0.6675381064414978,true,CNAII,E3837

2026-05-27T12:07:07.644Z,0,0,-1.7482534646987915,0.46557098627090454,-1.5754177570343018,0.33694490790367126,-1.7464593648910522,0.39077943563461304,-1.6672286987304688,0.5074984431266785,-1.2537283897399902,0.5062994360923767,-1.0073014497756958,0.5584043264389038,-0.4242565631866455,0.5135579705238342,0.04897269234061241,0.4614645838737488,0.38047394156455994,0.24898560345172882,0.9531644582748413,-0.026622366160154343,1.8479900360107422,-0.2427784651517868,2.6307637691497803,-0.7150939106941223,3.385802745819092,-0.6675381064414978,true,CNAII,E3837

2026-05-27T12:11:46.856Z,-1.0556526184082031,0.11794032156467438,-1.7482534646987915,0.46557098627090454,-1.5754177570343018,0.33694490790367126,-1.7464593648910522,0.39077943563461304,-1.6672286987304688,0.5074984431266785,-1.2537283897399902,0.5062994360923767,-1.0073014497756958,0.5584043264389038,-0.4242565631866455,0.5135579705238342,0.04897269234061241,0.4614645838737488,0.38047394156455994,0.24898560345172882,0.9531644582748413,-0.026622366160154343,1.8479900360107422,-0.2427784651517868,2.6307637691497803,-0.7150939106941223,3.385802745819092,-0.6675381064414978,true,CNAII,E3837

2026-05-27T12:12:03.010Z,-1.0422536134719849,0.15593254566192627,-1.7482534646987915,0.46557098627090454,-1.5754177570343018,0.33694490790367126,-1.7464593648910522,0.39077943563461304,-1.6672286987304688,0.5074984431266785,-1.2537283897399902,0.5062994360923767,-1.0073014497756958,0.5584043264389038,-0.4242565631866455,0.5135579705238342,0.04897269234061241,0.4614645838737488,0.38047394156455994,0.24898560345172882,0.9531644582748413,-0.026622366160154343,1.8479900360107422,-0.2427784651517868,2.6307637691497803,-0.7150939106941223,3.385802745819092,-0.6675381064414978,true,CNAII,E3837

2026-05-27T12:15:59.615Z,-1.0422536134719849,0.15593254566192627,-1.7482534646987915,0.46557098627090454,-1.5754177570343018,0.33694490790367126,-1.7464593648910522,0.39077943563461304,-1.6672286987304688,0.5074984431266785,-1.2537283897399902,0.5062994360923767,-1.0073014497756958,0.5584043264389038,-0.4242565631866455,0.5135579705238342,0.04897269234061241,0.4614645838737488,0.38047394156455994,0.24898560345172882,0.9531644582748413,-0.026622366160154343,1.8479900360107422,-0.2427784651517868,2.6307637691497803,-0.7150939106941223,3.385802745819092,-0.6675381064414978,false,CNAII,E3837

2026-05-27T13:44:22.544Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,CNAII,E3836

2026-05-27T13:45:16.021Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.332270622253418,1.0206257104873657,true,CNAII,E3836

2026-05-27T13:47:01.019Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.041529178619385,1.002492070198059,-5.332270622253418,1.0206257104873657,true,CNAII,E3836

2026-05-27T13:48:10.521Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.071060657501221,1.2979868650436401,-5.041529178619385,1.002492070198059,-5.332270622253418,1.0206257104873657,true,CNAII,E3836

2026-05-27T13:49:20.925Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.2609453201293945,1.4838390350341797,-5.071060657501221,1.2979868650436401,-5.041529178619385,1.002492070198059,-5.332270622253418,1.0206257104873657,true,CNAII,E3836

2026-05-27T13:50:31.496Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.086195468902588,1.7546709775924683,-4.2609453201293945,1.4838390350341797,-5.071060657501221,1.2979868650436401,-5.041529178619385,1.002492070198059,-5.332270622253418,1.0206257104873657,true,CNAII,E3836

2026-05-27T13:51:41.998Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2848196029663086,1.551735520362854,-3.086195468902588,1.7546709775924683,-4.2609453201293945,1.4838390350341797,-5.071060657501221,1.2979868650436401,-5.041529178619385,1.002492070198059,-5.332270622253418,1.0206257104873657,true,CNAII,E3836

2026-05-27T13:52:52.554Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4014840126037598,1.53599214553833,-2.2848196029663086,1.551735520362854,-3.086195468902588,1.7546709775924683,-4.2609453201293945,1.4838390350341797,-5.071060657501221,1.2979868650436401,-5.041529178619385,1.002492070198059,-5.332270622253418,1.0206257104873657,true,CNAII,E3836

2026-05-27T13:54:03.138Z,0,0,0,0,0,0,0,0,0,0,0,0,-0.3082137405872345,1.5694477558135986,-1.4014840126037598,1.53599214553833,-2.2848196029663086,1.551735520362854,-3.086195468902588,1.7546709775924683,-4.2609453201293945,1.4838390350341797,-5.071060657501221,1.2979868650436401,-5.041529178619385,1.002492070198059,-5.332270622253418,1.0206257104873657,true,CNAII,E3836

2026-05-27T13:55:12.734Z,0,0,0,0,0,0,0,0,0,0,0.6751431226730347,1.5920777320861816,-0.3082137405872345,1.5694477558135986,-1.4014840126037598,1.53599214553833,-2.2848196029663086,1.551735520362854,-3.086195468902588,1.7546709775924683,-4.2609453201293945,1.4838390350341797,-5.071060657501221,1.2979868650436401,-5.041529178619385,1.002492070198059,-5.332270622253418,1.0206257104873657,true,CNAII,E3836

2026-05-27T13:55:13.739Z,0,0,0,0,0,0,0,0,0,0,0.6747490763664246,1.5944081544876099,-0.3082137405872345,1.5694477558135986,-1.4014840126037598,1.53599214553833,-2.2848196029663086,1.551735520362854,-3.086195468902588,1.7546709775924683,-4.2609453201293945,1.4838390350341797,-5.071060657501221,1.2979868650436401,-5.041529178619385,1.002492070198059,-5.332270622253418,1.0206257104873657,true,CNAII,E3836

2026-05-27T13:56:24.231Z,0,0,0,0,0,0,0,0,1.6214487552642822,1.8613330125808716,0.6747490763664246,1.5944081544876099,-0.3082137405872345,1.5694477558135986,-1.4014840126037598,1.53599214553833,-2.2848196029663086,1.551735520362854,-3.086195468902588,1.7546709775924683,-4.2609453201293945,1.4838390350341797,-5.071060657501221,1.2979868650436401,-5.041529178619385,1.002492070198059,-5.332270622253418,1.0206257104873657,true,CNAII,E3836

2026-05-27T13:57:34.817Z,0,0,0,0,0,0,2.609755277633667,1.7455333471298218,1.6214487552642822,1.8613330125808716,0.6747490763664246,1.5944081544876099,-0.3082137405872345,1.5694477558135986,-1.4014840126037598,1.53599214553833,-2.2848196029663086,1.551735520362854,-3.086195468902588,1.7546709775924683,-4.2609453201293945,1.4838390350341797,-5.071060657501221,1.2979868650436401,-5.041529178619385,1.002492070198059,-5.332270622253418,1.0206257104873657,true,CNAII,E3836

2026-05-27T13:58:45.387Z,0,0,0,0,3.2068357467651367,1.5709608793258667,2.609755277633667,1.7455333471298218,1.6214487552642822,1.8613330125808716,0.6747490763664246,1.5944081544876099,-0.3082137405872345,1.5694477558135986,-1.4014840126037598,1.53599214553833,-2.2848196029663086,1.551735520362854,-3.086195468902588,1.7546709775924683,-4.2609453201293945,1.4838390350341797,-5.071060657501221,1.2979868650436401,-5.041529178619385,1.002492070198059,-5.332270622253418,1.0206257104873657,true,CNAII,E3836

2026-05-27T13:59:54.889Z,0,0,3.5515692234039307,1.8498146533966064,3.2068357467651367,1.5709608793258667,2.609755277633667,1.7455333471298218,1.6214487552642822,1.8613330125808716,0.6747490763664246,1.5944081544876099,-0.3082137405872345,1.5694477558135986,-1.4014840126037598,1.53599214553833,-2.2848196029663086,1.551735520362854,-3.086195468902588,1.7546709775924683,-4.2609453201293945,1.4838390350341797,-5.071060657501221,1.2979868650436401,-5.041529178619385,1.002492070198059,-5.332270622253418,1.0206257104873657,true,CNAII,E3836

2026-05-27T14:02:26.167Z,3.272589921951294,1.6364587545394897,3.5515692234039307,1.8498146533966064,3.2068357467651367,1.5709608793258667,2.609755277633667,1.7455333471298218,1.6214487552642822,1.8613330125808716,0.6747490763664246,1.5944081544876099,-0.3082137405872345,1.5694477558135986,-1.4014840126037598,1.53599214553833,-2.2848196029663086,1.551735520362854,-3.086195468902588,1.7546709775924683,-4.2609453201293945,1.4838390350341797,-5.071060657501221,1.2979868650436401,-5.041529178619385,1.002492070198059,-5.332270622253418,1.0206257104873657,true,CNAII,E3836

2026-05-27T14:02:31.233Z,3.0987377166748047,1.5933538675308228,3.5515692234039307,1.8498146533966064,3.2068357467651367,1.5709608793258667,2.609755277633667,1.7455333471298218,1.6214487552642822,1.8613330125808716,0.6747490763664246,1.5944081544876099,-0.3082137405872345,1.5694477558135986,-1.4014840126037598,1.53599214553833,-2.2848196029663086,1.551735520362854,-3.086195468902588,1.7546709775924683,-4.2609453201293945,1.4838390350341797,-5.071060657501221,1.2979868650436401,-5.041529178619385,1.002492070198059,-5.332270622253418,1.0206257104873657,true,CNAII,E3836

